x,y
-33366.2,13882.9
6135.48,-45033.1
-2254.2,-37088.3
26700.1,26705.5
8418.38,-29365.6
-1536.58,-10187
46297.3,-47303.8
-19970.4,8108.43
-33563.1,37005.6
-12793.7,28114.2
-44637.6,10141.6
-42707.2,22636.8
-24409.8,32266.6
18947.9,30852.5
27554.7,25106.9
49576.7,-29176.4
-49260.1,35197.8
15547.5,-42833.9
25984.8,-19280.6
12179.6,28185.6
-46963,-7759.93
25475.9,43593.1
-39084.1,30654.4
17476.9,-3535.58
-17753.7,42741.7
-46221.1,-34945.9
14021.7,15100.9
30666.4,-38634.9
12739,36388
-25325,16365.4
-28467.7,21529.8
25318.6,38051.6
-29578.6,-17374.7
-6679.93,-20329.2
-12922.7,38103.9
22244.7,1354.63
-35295.1,33973.7
12965.4,12963.8
49588.7,30497.2
-48166.9,10430.2
10621.5,21043.1
-36828.9,-3615.58
-40215.8,20143
13155.7,5664.32
-41759.3,9024.81
42136.4,-22802.1
14612.7,32784.5
34214.3,-49260.3
11361.5,-34861.7
-36128.1,46139.9
-9826.78,-30631.8
-29000.9,648.286
25382.6,-39926.9
-2499.06,-37850.7
39298.8,-48966.9
39159.4,31467.6
39995.5,-22435.3
41247.6,42833.6
-5900.53,7435.91
6217.83,-39871.9
42196.5,6581.71
-15383.4,40125.9
32478.8,-3619.38
22237.5,42974.3
32650.4,14158.1
-21029,1286.94
33105,48723.7
-17215,8550.4
18247.9,-8701.59
34145,33180
23547.8,-40528.2
-8452.73,-33477
-40937.9,-43335.9
41019.7,-29692.2
-21660.1,40283.6
27367.6,-24085.5
-23959,-25163.9
8253.55,-37612.3
-22412.4,33148.7
22429.9,-21734.3
40189.9,49942.6
-39275.2,2702.63
46210.2,39403.3
-18488,40547.1
-30251.1,-32404.6
-42361.2,1137.1
-46646,45764.2
-33917,16058.6
49325.6,37759.6
15416.5,-35156.5
40324,-6417.78
12238.1,-34397
35470.3,32795.3
37239.8,28538.9
276.132,-35111.4
-30017.9,-12971.7
24909.5,46320.5
47614.8,34039
-48684.7,4161.75
-11150.6,-43985.9
38375.1,-3072.63
8612.02,37430.3
-23350.5,-5297.29
6213.94,27592.9
49406.3,17183.8
-35479.3,-41030.1
8854.7,-22574
-43914.1,44396.7
23441.9,-16644.7
36373.1,33914.6
-4030.36,-9822.16
-23908.8,40159
40974.7,-31301.6
12511.6,26085.7
9501.27,-32511.5
-19392.3,-28884.2
-36447.7,-16139.1
15464.4,-935.516
38868.3,-1817.74
3599.3,-37004.1
43176.3,2847.05
694.569,-8988.79
-16703.2,4616.19
29409.4,-48713.9
-14749.9,-49933.5
33669.4,39021
-32334.1,-45609.9
20937.4,41632.9
25892.6,-2006.76
38835.9,29571.8
33354.8,13862.3
-1553.95,-2183.73
-5730.62,-255.666
-36532.9,37963.6
-48193.6,-15022.4
-23870.5,49997.4
5123.79,-10481.5
-9098.26,-29969.1
-44441.5,-39317.9
1961.53,-6111.06
13472,-7253.75
18550.2,47265.7
14907,27662.3
-8342.15,-30437.4
34190.3,-12216.5
4315.7,-48400.1
-41721.1,8182.46
49249.2,19997.2
429.363,-28254.9
31352.4,-26138.8
3502.44,32789.4
31783.2,-25382.2
-22611.9,-43644.1
49823.8,15861.4
40981.7,-14158.7
9731.79,-48147.3
12903.4,-3424.19
-35823.1,3494.25
-47772.7,160.21
-5929.22,-45798
45372.5,-27050.5
15595.5,40616.3
-46854.6,-25570.9
-43925.2,-18365.4
-41795.6,-1364.01
-45434.2,6024.69
-47378.6,-32092.6
-10758.4,-6480.48
12808.4,-4997.97
1621.06,3949.93
-25643.1,-5529.81
32916.8,28666.7
-2964.02,-11865.5
-26240.6,-22573.5
-16667.5,24788.7
22224,-22563.8
44081.3,25261.2
26230.7,36079.9
-48617.5,-13848.1
-14867.1,37086.8
8651.69,-16028.9
-17498,21270.1
-10886.8,-20303.2
-27653.6,27822.9
37147.2,44886
-30445.6,34995.3
41223.3,-20922
49903,29620.4
38209.4,42662.4
3001.97,23124.1
26372.7,-23319.1
28233.6,-17825.8
-5037.56,32845.6
-36342.9,35396.2
23280.8,-1615.13
575.282,25026.7
-4322.96,13197.7
-17598,25464.8
8765.03,-30155.5
36556.9,34514.2
-13923.7,-31721.9
-10145.8,-32874.1
1702.36,32568.3
31480.9,-27548.2
-43232.9,29976.2
-18979.2,4698.05
18672.8,31817.8
-22623.9,-40204.9
-25302.4,-22853
13123.5,15018.2
-46752.5,3052.71
-3419.53,49415.4
4244.69,-36948.9
43448.8,19307.5
31951.4,-46969.8
20240,-43452.2
35484.6,30510.9
34521.8,41422.3
-30986.2,28918
25716.1,-23680.4
-5487.08,17735.8
-3300.1,-18936.2
37516.4,-42944.8
33961.7,5810.36
34284.1,37168.3
-25798.6,36084.4
-43320.7,-37034.2
26341.9,6083.18
2141.19,-22830.7
-27351.6,14192.1
-40126.3,44798.7
-24153,-19541.4
20807.8,12547.6
-858.151,34397.8
32413.6,-36630.6
-42477.9,16536.3
-46620.8,28282
-34780.3,43098.9
47824,41236.4
5179.98,21932.7
-29992.2,-46364.7
-36150.8,-12657.1
3026.61,39212.2
-2204.22,-15371.3
4517.47,41391.2
-1292.54,13125.7
-18108.2,-40462.9
31042.8,-9369.28
-14212,-24469.2
-2835,35625.4
20341.9,36309.7
48715.3,-15227.4
-32617.8,373.382
-310.899,-13419.4
32770.3,44571.3
42982.8,25882.5
-808.627,32368.2
5829.98,44118.8
30057.3,46929
22909.6,-9494.37
-21476.1,-38932.4
44882.3,-39103
-32875.1,-48570.2
5142.74,-34229.8
37556.4,23202.5
-47792.5,-24909.2
-13082.6,45608.4
7891.54,34075.4
43385.3,-26403.4
-4096,-20029.6
3406.13,-37216.3
49185.5,13461.3
18406.4,9715.5
47798.9,34008.1
24515.3,5518.06
-23746.9,27772.9
43507.2,-22275.8
10160,-42764.7
-17842.7,45857.8
-49162.4,-39096.7
3701.04,-9049.36
15029.1,-12126.1
-41942.3,36975.7
-15599.2,11165.5
49408.9,-4656.83
-38478.5,-29764.8
-19821.2,30561.6
2890.67,-38481.8
-28555,13274.7
-41118.3,-49692.6
-45138.1,-43500.6
-19049.9,-2611.28
-36161,-12733.1
-8933.03,-31363
-49734.1,27985.9
36635.9,14225.9
-9139.1,22002.6
49556.9,-4300.15
-41073.1,-24094
48766.2,-18153.8
-11504.4,29081.4
45580.3,21892
-21381,-31357.2
-43298.2,20057.8
-35446,32495.7
42487.6,-21011.4
32075.4,7470.74
20789.5,32206.1
-5287.75,-4956.36
-15408.5,36860.1
-9269.69,24205.4
-39496.9,-28966.2
-3184.76,20129.1
-11409,9373.58
29610.5,8565.39
22499.8,-44332.4
-31927.7,-35448.3
10673.2,19471.8
-42871.4,-28126.2
-15983.2,-42309.7
27049,-35291.8
-23567.9,38346.2
-27131.3,3190.26
41252,35930.3
41664.6,46456.5
-13256.6,-10805.7
-37947.3,-33594.1
48790.1,-6124.19
-10305.7,26468.6
30219.5,28804.5
21705.9,10339.8
-29848.3,-31038.3
43887.4,37473.7
-3985.84,39791.2
11031.9,11325.7
41832.1,-26265
13014.8,-41944.3
17001,31240.4
-35116.9,10192.2
8245.5,-8399.99
-5048.33,10844.4
-35314.9,18406.1
35697.5,30618.2
2551.16,47769.1
-44063.5,27616.1
-11345.2,-33224.8
-22450.5,-30391
26863.7,48571.9
-17462.8,10252.6
23765.2,43591
8951.63,-43822.1
-9057.41,-3134.66
-22570.1,-43262.7
-44248.5,-38978
47816.9,-20838.4
22442.2,-488.988
-44086.8,-34969.6
33468.1,46682.9
-35811.3,-13873.4
27474.6,-8976.21
-43560.9,-27842.3
25723,42749.5
-2898.73,-48514.8
47330.1,-30932.8
-9283.69,21501.7
-8804.83,44853.4
-16267.9,-21275.4
4025.83,-16409.4
-48114.3,30260.7
-39945.4,7784.58
31749.4,41043.4
-35881.3,8860.78
41513.4,18566.6
6952.69,-31115.8
2249.98,-27145
41448.7,3047.84
-44751.8,-11575.4
-31351.2,25024.1
271.736,-23250.2
-32572.6,-23219.4
-32268.5,-2556.67
48446,28316
-40358.5,-33442.7
29572,26558.4
-38831.3,-1834.67
20188.6,-24889.2
10977.3,8919.06
-46186,-15384.2
18136.6,40728.8
-28834.5,48139.3
-11022.2,36744
49449.6,-42616.5
-8757.02,2574.74
6202.76,48111
39606,-6425.6
-35582.9,-28073.7
-44535.3,-32225.1
-34513.8,16368.4
-9253.94,10466.4
-8083.02,-40413.2
23865.3,49614.1
-13628,44308
45585.8,16315.9
-499.682,-12917.2
23508.2,-20571.2
-35574.7,-18776.2
13146.4,49659.9
33225,7230.03
-16591.3,-29182.5
-37279,-16446.1
13959.9,-32504.7
-12327.2,-30290.5
-23299.7,6963.44
35192.4,-40080.2
-23303,37311.1
31256.1,36752.7
45316.2,41401.5
40007.5,25659.3
-16332.4,-16535.9
44235.2,25918
25208.8,15461.4
19488.4,12884.4
26327.9,-29244
-34224.8,32424.7
8427.77,-26374.4
-3991.98,-36407.3
-32624.6,-26980.2
-39210,-47329.2
-14919.3,-22608.2
-47126,-45340.5
1634.6,17085.8
-12199.1,36799
16111.7,42383.4
45717.1,-39233.4
-24980.8,-41914
10680.7,-15210.8
34856,-27509.2
48142.8,-40235.6
-39347.6,11065.1
-25640.4,-3056.53
-34925.7,2703.28
11423,-5221.73
-43256.3,29967.2
14628.3,-32990.8
-15353.6,47284.6
13782.3,-5834.61
-24248.7,-45840.6
-39830.5,-43165.6
2103.05,-10761.7
-24892,-13936
-35832.5,21388
-16552.9,-26355.3
-40357.6,35158.2
42793.8,28352.8
31810.1,-33858
-10193.8,-8345.94
5138.38,-42640.2
25789.7,-41905.8
28388.5,13015.6
-23178,15731.9
39480.4,22112.3
43020.5,49901.7
12230,16870.2
16224,-27565.5
19681.7,-38784.8
-13441.5,4396.84
-46858.5,24832.5
-38685.9,-18132.3
-31117.3,14504.3
-6869.49,8492.43
32357.4,45868.8
-13783.6,-40874.3
35017,-38165.3
-24922.8,-25822.7
-40747,28074.2
-35327.2,-15178
18145.2,19932.7
-44340,-18763.2
25796.2,32835.7
-31437.7,23421.8
1378.06,-48469.8
-44129,-18839.3
-29805.8,-9062.81
-26549.3,27111.2
44142.7,2030.28
2626.89,33836.6
35544.2,33506
-49044.5,28287.7
16773.9,39657.1
10391.9,3593.37
-33083.3,-37160.7
-37998.8,47785.6
18746.5,22825.6
-35205.5,-17895.4
21578.7,11510.2
6378.88,22855.3
7118.86,46711
-17219.3,-38210.9
-46960.1,27581.8
25007.1,-48209.5
33489.4,18262.7
45586.4,-9593.95
28490.8,19504.7
-20068.9,-410.041
-15062.1,-1891.27
13405.3,-5833.41
22909.6,16610
9427.21,46138.7
49407.4,12168.1
-40329.4,-4744.45
-10739.2,32907.1
-34507.8,35331.5
29283.6,775.508
-20469.6,-47678.8
-4464.65,-41915.5
20605.9,47909.3
-38391.6,14736.8
21974.1,21568.4
-6647.78,27214
46965.5,1036.72
47300.2,36974.4
18833.5,-21424
19007.7,26829
-39039.1,30154.1
20049,-15358
-17388.2,-7932.96
-14176.3,-12376.3
36876.6,30937.4
-39149.8,24461.6
-12890,-26618.4
-9503.57,-9069.59
19176,-13551.4
35138,-10935.5
22283.1,-2611.93
-28100.2,-9569.24
46076,-2817.73
-25923.2,10382.4
22700.4,35442.9
26891.7,556.337
-36660.3,10535.7
-14537,5897.78
-4537.9,6947.81
-23132.3,-29524
1466.49,-9595.45
13314.1,-29784.2
17360.2,-26667
-3710.14,47889
-37031.6,12982.5
31545.8,19781.3
-26477.6,-7891.43
42776.1,4216.6
-11206.9,45326
-21354.6,-1138.78
-7839.73,-13201.6
-34309.3,-7062.72
8389.08,-1904.88
3368.53,-23906.3
39699.4,-2149.39
-7459.42,-5806.14
29988.1,37043.8
19130.1,-38597
7416.71,36921.8
29700.7,-47539.3
45068.1,-45809
-16113.4,-1300.65
-37057.3,47545.5
32839.7,2607.29
-47418,-6762.33
-32218.9,45661.4
22763.2,24095.5
-34244.3,-22956.5
-48052.5,43804
-4742.67,-17884.7
49271,17498.2
-18358.4,-10544.4
16308,-13152.6
-21657.9,33270.7
26590.9,13457.3
33749.8,29447.2
-34188.7,19932.7
43681.6,29777.5
5789.34,-6668.25
-6783.76,-9708.19
-44588.9,-14919.8
42910.5,22717.9
-47280.8,27222.1
28735.3,42806.3
1678.88,-29522.7
-22406.1,-26944.8
-14168.6,25024.6
11129.5,36509.1
-44058.6,-38965.4
-26250.4,15259.3
-34203.9,-46652.8
-49572.3,-11698.7
-18074.1,-14480.4
-37667.2,26793.9
37170.6,-10356.1
487.191,6890.82
28137.7,39127.4
45794.5,-43503.2
43461.7,20840.1
14326.4,-18228.3
-975.037,8494.38
-22684.5,21094.2
-40938.8,2988.79
25850.6,-24623.4
-2127.12,19289
15317.9,37113.3
-5249.37,-16489
10597.1,26213
-40525.3,-4156.49
-1125.09,30893.2
-35006.1,7300.75
26349.7,-33943.1
-36277.5,-115.423
-26871.6,27621.3
-9741.06,-49153.2
16831.2,19339.7
-36249.1,40245.8
-45848.9,14098.9
41317.4,36.3971
39684.7,-36005.9
-33711.9,36054.6
-15396.5,25406.7
28043.7,48278.2
-28599.5,-810.407
24558.8,9936.43
-10094.5,-38633.8
29950.9,39194.3
29170,-6950.1
5558.4,-37531.5
-19957.2,44466.4
6882.54,19930.1
-3852.61,-40206
41470.1,38639.4
-18865.3,-40591.5
-48294.1,8463.87
-15071.8,-13004.2
31299.8,-48714.2
-11751.8,10157.3
25076,47144.4
-42449.6,41088.9
20994.4,-46683
-42748.1,38226.9
45299.7,-46413.7
-4354.46,22941.2
10405.1,-14273.7
23618.5,35952.9
42606.9,24263.5
-43609.3,-8439.6
-19260.1,31175.3
-14499.8,26255.2
-34432.8,32688.1
24792.2,22436.2
-22990.1,18079
-36726.5,-39060.6
38653.6,4223.29
-20267.7,47833.8
-30641.8,25085.2
11199.7,22003.2
-40034.2,-4432.91
-23812.4,42801.1
46809,25305.6
34879.5,10440.5
-48277.6,27196.4
-47850,162.67
-32954.9,5766.16
-32790.8,-33657.2
29814.8,21382.1
-22080,-29802.9
36061.9,-47470.9
10061.3,-22616.6
-39408.9,40747.7
-16421.6,3978.82
-22025,-14948.2
-37709.6,34315
46260.7,-15990.9
19569.5,-44037.4
25301.9,-38342
2376.59,25916.4
17190.1,-18375
-36895.5,27429.5
2566.45,38698.6
7764.63,-9182.11
-12635.8,-9438.95
29883.9,-45042
29730.5,49901.3
1624.26,30518.6
-36913.7,40782.1
-23557.6,31446.8
-36165.6,23163.2
-10254.3,-3497.77
17834.7,-25648.3
31648.5,-38362.8
23166.4,-24829.4
-35879.2,-7041.01
25727.7,25134.8
17593.3,-30826.4
-32442.7,13336.8
2714.49,32049.9
22387.9,33548.5
-6823.27,45128.7
9284.14,4130.93
-10128.5,24829.9
43907.4,8574.61
-28624.2,36303.5
19702.4,-37335.2
-23125.4,-30038.8
21773.2,30542.2
5729.44,10367.6
48791.6,-27388.4
14745.9,36986.3
25035.2,-38384.5
-45870.4,-45971.6
35348.2,-23540.5
46590.5,-24247.2
4105.93,44662.2
39894.2,24713.1
-46542.1,32852.5
-17469.7,-46352
7187.6,-15591.9
32351.7,49183.2
-7520.11,49007.9
22050.2,-36228.4
42461.9,-4326.21
37606.8,7979.19
44155.4,30411.3
20964.9,37231.8
26833,-9277.49
44602.5,-301.927
3591.74,30903.4
-35284.2,36666.3
14533.1,9510.09
6129.88,19641.4
29092.9,6757.01
39104.1,30264.4
7973.86,-22767.5
-24829.7,32278.8
44464,11985.3
10466.4,-5951.85
-31669.4,16593.5
-6237.13,-25305.2
43510.8,-29182.3
-27135.1,-6908.46
-39461.9,-38225.8
39719.9,-18488.3
27867.6,-553.298
-6718.88,5214.4
40320.1,33453.9
-618.357,-17524.9
-5108.7,-33909.4
-34966.3,14540.2
-15170.2,18419
37916.1,-4652.42
-30436.4,22994.2
18388.7,-5327.76
-10947.5,45783.8
31754.3,48431.1
44832.7,-39060.8
14674.3,2893.67
-23332.3,-2015.27
46307.3,-37297.8
-35340.3,1919.39
31358.1,7748.61
-40169.1,42485.6
33858,-12859.3
31296.5,3676.1
3069.66,37587.9
-10232.2,39763
-47363.4,-32476.8
31534.5,6983.36
32186.1,34066
-38766.8,48121.3
41356.2,-45224.7
-45042.2,7466.01
25209.5,-15761.7
-6148.07,36688.9
-35895.4,-36602.8
10900.6,-49262.4
-34650.7,-37353
-21628.4,27425.3
-1116.19,-41286.8
27680.9,-15086.2
-10712.6,2572.2
28649.4,-30847.7
13505.3,15248.9
35144.1,19979
-1887.13,9807.83
-32881.8,11245.6
29607.7,24071.9
-22211.9,-13787.4
10449.5,-9560.96
28967.4,-46390.6
30121.3,33676.8
36468.2,49274.2
28318.1,-42329.9
-725.134,1955.1
15998.4,31525.2
40163.5,12116.8
6065.4,17588.2
2114.18,30046.1
-15138.7,-47534.7
-43917.9,-35492.8
-10428.4,22952.7
-6571,-39071.8
4403.85,-49219.4
23267.6,-10647.8
-18924.9,-44658.9
7480.78,47389.8
26369.8,33998.6
37411.7,13710.1
46913.2,-23969.6
22910.7,-42192.4
28369.2,42255.8
-10507.6,-25839.4
3389.19,-45765
20518.6,-38829.2
-21003.9,-3496.58
35886.4,-39455.2
31601.1,-377.555
-4386.4,8436.93
20134.6,15759.5
-47888.6,-27516.2
-3626.14,-20153.4
23578.8,-22063.5
21296.6,27001.4
48254.1,21192.7
17215.5,-27759.8
-15571.8,-33762.4
-33888.1,-15909.8
-30227.2,44403.3
-2520.62,-34547.8
-4645.89,-32443.3
38133.6,-40485
11763.7,16016
37657.3,-41944.5
23303.7,-7273.72
-49814.2,-11983.4
16866.9,46093.8
-47811.6,-30450.1
-1836.46,-22388.9
-8899.06,559.63
-47215.8,-33342.5
-46478.8,-25513.1
41134.4,-8656.51
3881.59,33527.9
19956.7,-32588.7
-4562.43,-30102.3
-28442.8,39101.9
-30007.4,32767.8
48916.6,21237.8
-15835.4,10365.6
-2405.6,-7326.72
23417.8,35079.5
-14450.4,24910.2
2538.64,21728
-8265.27,-10914
-42505.5,-5101.2
-46504.9,-794.595
30779.3,25689.5
11170.6,-12261.6
-46299.1,10382.2
-1489.33,-16188.4
31281.2,22448.6
-26683.8,16665.2
38102,27709.2
43164.8,-40277.8
-25028.4,-42487.8
21093.5,12795.2
18628.8,46547.5
43057.8,10915.9
47576.2,-16321.1
-24259.8,5125.02
-38560,28909.4
-34576.9,47777.5
48263.8,37826
-6232.68,26500.3
45147.3,20948.7
15372,-39311.8
-19242.6,5567.39
34642.2,-12247.5
1924.95,-11071.1
-42876.6,-48493.7
15066.8,-10734.2
-25375.9,-16000.1
-20576.5,-19090.1
44095.4,-9713.27
21751.5,6335.5
-30113.3,5023.84
-9491.88,29837.7
7534.9,-32552.5
11442.3,-20200.4
-35417.5,-2800.24
-45079.5,-18147.6
-26120.8,-49999.5
8259.77,-34285.5
2424.84,42699.7
30724.4,1554.79
-3537.84,20243.1
-17794.8,41219.2
3989.43,-33150.2
44516.3,-34372.7
-13301.7,-26240.2
-37364.9,48062.3
21063.7,-2919.84
11522.6,431.325
23102.4,-21122.5
-20986.3,-44460.3
8308.7,18426.3
42098.8,5682.2
14743.3,-20093.9
-10399.6,10404.8
7107.79,23449.1
47748.5,-4547.7
3907.97,49581.1
-31790.5,21665.1
-38874.1,-37920.9
-46150.6,25574.5
-41570.5,3441.83
-28008,-40730.6
-17161.5,-38880.4
31220.6,-1847.41
14911.7,48086.3
16150.4,-7916.23
47544.1,-12437.9
21771.4,-18185.1
-9308,49704.7
-34553.3,-40822.7
37691.9,4105.08
11278.2,-28996
3780.72,-30331.5
-37037,-19064.2
38617.2,-38093.7
19182.2,-2310.7
39371,38140
-10003.4,18994.7
-19150.3,41753
35138.9,10297.1
-20553.4,-676.212
17184.6,24804.5
49752.6,37843.4
-47362.2,-30511.3
-22865.1,38026.3
33492.8,-16186.4
-38691.3,11722.5
-32405.9,37372.2
-13343.4,46988.4
30292.1,-43729.9
-2524.32,48381
2985.53,30167.2
45225.9,-18977.7
-8560.9,-48008.3
-11276.2,14234
-14151.5,48757.3
9020.87,44251.4
-43587.6,2307.79
-43736.3,-11576.5
-5330.85,-9571.9
17547.6,40234.8
-46088.9,-5903.08
-31134.3,-39212
46681.7,45810.7
-20945.3,44261.8
47276.4,45060.2
-31998.8,29446.4
47667.3,27073
18483.4,-2750.09
21192.7,830.364
15671,-37568.8
38417.2,46458
-41078.3,-13264
36514.7,25449.6
-20589.7,-34414.9
16246.6,11348
5436.04,41428.5
-31830.3,31645
-36541.8,-37056.3
-13064.4,-2093.54
-30750.4,-39040.9
40869.3,-28673.7
-23750,26681.1
23811.2,-45157.9
-45228.3,20677.3
30018.1,-13432.2
-22582.7,-34126.7
-8594.41,-10728
33305.8,3617.03
-46392.1,15267.2
-23770.8,14743.8
-21087.9,-38977.8
-15292.4,-46294.3
22792.5,-49310.3
-39532.6,-13403
25163.4,180.278
-46262.9,-8595.86
-48608.8,-7745.63
19586.3,5506.63
8652.83,21721.3
49545.6,-23194.2
-42908.6,9398.31
-16764.4,31000.7
17426.8,7510.26
4040.87,1692.46
-46035.6,43707.4
11107.1,41975.5
-33549.1,37357.8
6968.32,41834
-16026.3,-43132.3
8998.88,-14073.4
25942.2,-27582
-14062.4,35172.4
-2515.84,4801.25
43220.1,-42208.5
-1684.42,42369
21130,-18159.6
46448.8,15845.5
16876.5,42794.9
-19009.2,-3145.01
-19868.1,38730.5
45771.2,18716.7
-18562.7,38006.7
-9344.22,-37870.8
25611.8,30296.1
45892.9,-28015
-34949.7,5972.16
-13822.4,25743.6
44679.1,9328.9
-4244.14,-38292.7
-19559.3,-42057.5
-6980.64,43138.1
43309.9,-16546.1
-45613.3,36507.2
-36392.1,-40587.1
31728.5,31304.2
22976.1,-28926.8
34564.7,444.643
-45585.3,46971.6
-48700,13783.5
9426.8,11998.1
-11027.9,11016.1
24671.1,8545.51
46635.5,34807
-49431.6,-14228.5
-40426.7,-43671.2
-1666.06,363.621
3356.17,-22967.2
32108.2,1323.14
-8973.87,28363.6
45313.8,-19261.8
-27269.2,-44757.7
48725.6,-15537
-43930.3,26809.8
14052.5,12010.4
16529.6,-23516.7
-11702.2,35641.3
-8060.04,6133.91
18691.4,10356.7
-24794.2,12416.3
-18358.7,-12671.2
-31287.3,-9246.65
17229.7,-43642.9
-34966,-39960
-48067.2,38118.1
-37964.7,-5871.65
45628.8,44959.9
-30695.6,20801.4
-44913.9,-9152.54
-28237.8,-33060.1
-32939.7,13109.2
44124.3,15771.8
37255,33666.8
49876,-44827.9
40175.6,22075.2
-3967.42,8967.7
-13502.4,7115.44
-590.597,-4483.21
35781.8,-20163.9
-28680.2,-11175.4
16851.7,-36352.2
-31718.8,44125.6
-3277.04,-49518.3
17314.4,-17884.9
-46927.3,41775.8
-18090,-4665.73
30561.4,-2509.49
-11576.9,-34078.7
20566.2,6475.34
-13180.7,44624.3
22633.7,16271.5
-9450.73,-3006.66
1132.07,4040.51
-31867,30104.2
-4027.89,-8641.77
-34444.4,-5794.46
-22776.3,-1574.6
-46218,-254.596
14334.4,-28411.5
10484.1,-45981.4
31338.5,-45819.3
-43699.8,-18984.4
20575.8,2276.66
45689.3,-48368.8
-24570,-23290.2
49846.1,4008.07
-20311.3,10906
21729.1,31158.8
-2582.26,-36267.9
-16545.3,-39621.9
5142.84,-33878.7
34377.1,44111.6
35358.8,39150.9
678.959,4292.26
28023,-26698.8
-31552.7,49586.2
-40951.9,-579.661
22009.4,19992.3
-47072.8,22787.1
19787.6,-6766.86
-36021.7,30133.1
-48089,15998.7
3528.1,26326
-27939,-38832.8
18032.6,-23352.1
44791.2,-26640.4
-8922.77,16549.8
-14297,-37729.4
46243.7,-48165.1
-22455.8,47935.5
10712.5,32916.9
-285.806,6780.39
-17075,44439.2
-10858.6,-48267.4
30559.9,-5612.73
23638.2,-8996.36
-25637.8,12419
-49454.9,-22617.6
6800.82,21145.5
11926.7,27543.3
-47130.8,49508.4
17740.6,45740.3
-24480.9,-32069
-26827.2,-23469.6
-35265.3,-20476.8
-24683.7,1292.24
-20777.7,-6705.3
-22820.5,8423.42
-38257.1,31659.6
-6739.97,5094.73
-3426.77,-9285.3
-17063.3,29815
39879.1,41748.9
3322.65,49213.7
-13290.2,-21590.8
-28452.2,-14058.3
31450.8,15842.8
18584.2,36262.8
26592.8,4338.88
-48337,-35114.8
-49494.4,-3850.04
-41229.7,-47635.7
15547,-22842.7
-22756.3,39604.7
11337.3,-25256.5
-35498.2,42802.9
4966.2,-10908.5
37911.4,42813.1
-45075.5,37407
25304.7,-11998.6
-36543.3,-29019.5
17002.4,-18114.4
18676.7,-38256
5304.24,45927.1
-37601.9,-5519.38
48388.8,-28736.2
-18976.2,29437.9
-23132.9,-35327.2
-22794.6,-15258
-21259.9,-22212.1
31753.1,40121.2
15399.3,39931.4
-26919.4,39708.9
-41101.3,32460.7
-12999.5,-28519.3
-28728.8,-22193.5
48276.1,-10464.6
35464.2,1260.2
-19826.7,35035.1
25588.3,-35765.9
-47480.5,46976.5
15613.3,22718.4
-12174.8,5645.2
-16380.8,-44936.1
29434,-4857.47
16295,14697.5
45830.2,-21222.5
21803.5,22220.9
634.201,-35924.5
-29456.3,4877.68
28908.2,13329.7
46671.3,-11242
-15095.5,-18724.3
-28393.8,-22592.7
5787.69,-48214.3
49762.6,24086.4
-1708.59,-17785.3
-33061.5,16280.2
43752,-37732.8
38225.9,21635.9
-48443,-26288.7
5296.12,-44163
37306.2,33323.8
-32256.4,-29945.9
-24016.2,9942.22
8960.96,11023.1
1957.29,40457.2
11854,18500.2
19469.2,-18562.2
-32472.5,-43422.2
19228.2,26032.7
46047.1,-44975.8
19206.3,-11456.6
4877.99,10091.8
-18814,42363.6
38581.9,-26141.8
27746.3,11053.4
16059.7,-38027.9
46864,49227.3
-37175.7,-6408.21
-9613.78,14212.6
15363.8,19276.5
47155.3,6623.15
-27546.4,-18142.9
6648.45,29773.8
-30388.3,-6036.4
-16672.7,36965.7
17431.6,-19361.4
-4905.24,34710.2
38156.9,-28219.3
-46615.2,-34559
-27907.3,-1538.26
39407.3,13250.9
-49329.9,-25881.2
35192.1,31857.2
30000.8,-16337.1
-45185,-20352.9
15750.9,-209.594
-23518.3,7494.09
-20411.5,31154.7
-36783.1,-11969
31167.6,-17004.3
-20310.4,750.298
7312.74,28542.6
29351.7,5830.73
-8474.51,35369.7
31426.1,20752.9
18628.6,719.341
44877.7,37868.7
31461.6,-20767.1
15203.2,-44701.2
-30960.1,35768
29817.9,33989.7
2093.81,13462.7
-2081.48,-16024
21803.4,-27584.4
-19204.8,7584.53
-34936.3,-15367
39862.2,-37354.5
30329.1,-32541.5
46191,6732.99
32062.6,44167.3
-23922.4,-26160.9
-34408,-41478.7
26626.5,-28512.8
-19836.9,-13570
-16768.7,-1558.25
8402.24,28530.2
-46437.2,41143.5
-38636.3,48974.5
6699.17,38900.5
37409.8,-24791.4
-14053.7,-10686.9
22464.7,-14480.8
-34388.5,49700.9
-11388.2,35625.1
-28930.8,-27832.5
32307,-19219.3
-20945.4,42201
12208.1,-26693.2
6927.92,-46641.1
-37064.7,-24211.1
19362.4,-33115.4
-16274.7,42588
25754.6,-5140.35
-47120.4,4109.43
19153.2,-19754.5
-42175.8,-21285.4
2467.3,31894.8
-17501.2,42918.9
-27301.8,25243
-811.368,13196.2
10560.4,-43489.3
48677.9,-16109.9
23296.9,31079.8
31699.8,38403.4
-30878.1,-38327.2
-7696.67,-41922.5
23738.8,25157.4
29367.1,31720.9
38624.1,-18888.4
-22144.4,27361.8
44309.9,-32505.4
9722.08,2493.89
29452.9,-38146.4
49805.9,-27451.1
45780.5,-9461.88
-31821.1,-19313.2
-21976.3,5509.43
2446.05,-12156.3
-19592.3,28182.8
